npi,enumeration_type,practice_name,phone,fax,address_line_1,address_line_2,city,state,zip_code,country,primary_taxonomy,taxonomy_code,all_taxonomies,enumeration_date,last_updated,status,authorized_official_name,authorized_official_title,estimated_physician_count,physician_names_sample
1922745249,NPI-2,IMC -GULF ORTHOPAEDICS LLC,251-435-2663,,5320 HIGHWAY 90 W,,MOBILE,AL,366194202,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2022-05-18,2022-05-18,A,ANTHONY PALAZZO,Vice President of Finance,0,
1437912193,NPI-2,IMC -GULF ORTHOPAEDICS LLC,251-435-2663,,75 SHELL ST,,SARALAND,AL,365712202,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2024-02-05,2024-02-05,A,ANTHONY PALAZZO,Vice President of Finance,0,
1639753171,NPI-2,IMC -GULF ORTHOPAEDICS LLC,251-435-1164,251-435-1616,1720 SPRING HILL AVE FL 3,,MOBILE,AL,366041410,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2021-05-11,2021-09-03,A,ANTHONY PALAZZO,Vice President of Finance,1,"MICHAEL GRANBERRY, MD"
1023220688,NPI-2,INNOVATIVE ORTHOPAEDICS AND SPORTS MEDICINE PC,256-764-7781,256-764-3908,2201 CLOYD BLVD,,FLORENCE,AL,356301505,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-05-04,2020-08-22,A,JOHN MURPHY,PRESIDENT,0,
1407225295,NPI-2,JASON D COBB MD LLC,205-884-7700,205-884-7602,7063 VETERANS PKWY,STE 200,PELL CITY,AL,351255114,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2015-09-22,2015-09-22,A,JASON COBB,President,0,
1639576887,NPI-2,"JASON D. COBB, MD, LLC",205-838-4747,,52 MEDICAL PARK DR E STE 220,,BIRMINGHAM,AL,352353428,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2014-12-02,2014-12-02,A,MATTHEW COLEMAN,Manager,0,
1255036299,NPI-2,"JCJTAM, LLC.",844-387-2476,844-387-2476,16703 EARLY RISER AVE STE 287,,LAND O LAKES,FL,346380192,United States,General Practice,208D00000X,"Nurse Practitioner, Psych/Mental Health; Counselor, Mental Health; Chiropractor; Anesthesiology, Pain Medicine; Orthopaedic Surgery; Psychiatry & Neurology, Psychiatry; Pain Medicine, Interventional Pain Medicine; Clinic/Center, Mental Health (Including Community Mental Health Center); General Practice",2023-03-31,2025-08-15,A,WILLIAM ALVAREZ,Authorized Official,0,
1124086509,NPI-2,"JEFFERSON CLINIC, P.C.",205-279-2860,205-251-7698,1526 5TH AVE S,,BIRMINGHAM,AL,352331615,United States,Internal Medicine,207R00000X,"Family Medicine; Internal Medicine, Critical Care Medicine; Internal Medicine, Hematology & Oncology; Internal Medicine, Pulmonary Disease; Obstetrics & Gynecology; Ophthalmology; Orthopaedic Surgery; Otolaryngology; Pathology, Anatomic Pathology & Clinical Pathology; Psychiatry & Neurology, Psychiatry; Surgery; Radiology, Diagnostic Radiology; Urology; Internal Medicine",2006-05-03,2013-01-23,A,DANIELLE BROWN,Business Administrator,0,
1811168487,NPI-2,JOHN DORY CURTIS JR MD PC,205-481-7790,,995 9TH AVE SW,,BESSEMER,AL,350224527,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2008-03-21,2008-03-21,A,JOHN CURTIS,President,0,
1497254403,NPI-2,JOINT REPLACEMENT CIN OF MOBILE LLC,615-386-0064,615-386-0067,202B GOVERNMENT ST,,MOBILE,AL,366022614,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2018-02-05,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1427595511,NPI-2,LEMAK SPORTS MEDICINE LLC,205-631-3828,,2215 DECATUR HWY STE 117,,GARDENDALE,AL,350712384,United States,Orthopaedic Surgery,207X00000X,"Radiology, Diagnostic Radiology; Orthopaedic Surgery",2017-01-26,2017-01-26,A,MATTHEW LEMAK,CEO,0,
1730696907,NPI-2,LEMAK SPORTS MEDICINE LLC,334-310-1117,,2709 LEGENDS PKWY,,PRATTVILLE,AL,360667755,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2018-01-09,2018-01-09,A,MATTHEW LEMAK,CEO,0,
1972780757,NPI-2,LEMAK SPORTS MEDICINE LLC,205-358-9120,205-358-9121,831 1ST ST N,,ALABASTER,AL,350078944,United States,Orthopaedic Surgery,207X00000X,"Radiology, Diagnostic Radiology; Orthopaedic Surgery",2008-01-24,2017-01-30,A,MATTHEW LEMAK,Chief Executive Officer,0,
1588101687,NPI-2,LEMAK SPORTS MEDICINE LLC,205-453-7550,,104 CHELSEA POINT DR,,CHELSEA,AL,350434100,United States,Orthopaedic Surgery,207X00000X,"Radiology, Diagnostic Radiology; Orthopaedic Surgery",2017-01-26,2017-01-26,A,MATTHEW LEMAK,CEO,0,
1235676123,NPI-2,"LEMAK SPORTS MEDICINE, LLC",205-397-5200,,5018 CAHABA RIVER RD,,VESTAVIA,AL,352432317,United States,Orthopaedic Surgery,207X00000X,"Radiology, Diagnostic Radiology; Orthopaedic Surgery",2017-01-30,2017-01-30,A,MATTHEW LEMAK,CEO,2,"SCOTT APPELL, M.D.; JOHNNY GIBBS, M.D."
1659542082,NPI-2,"LLOYD C DYAS, MD, PC",256-332-6208,,101 JAMES HOVATER RD,,RUSSELLVILLE,AL,356538004,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2008-03-13,2008-05-29,A,LLOYD DYAS,OWNER,1,"LLOYD DYAS, MD"
1710148960,NPI-2,"LLOYD JOHNSON JR, MD PC",256-768-9928,,2111 CLOYD BLVD,,FLORENCE,AL,356301503,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2008-06-20,2008-06-20,A,"LLOYD JOHNSON, JR",OWNER,0,
1871003533,NPI-2,LV STABLER PRIMARY CARE LLC,334-382-2681,,300 N COLLEGE ST,,GREENVILLE,AL,360372025,United States,Surgery,208600000X,Pediatrics; Family Medicine; Orthopaedic Surgery; Surgery,2017-10-09,2022-08-03,A,AMANDA SALTER,DIRECTOR,1,"PRITHVIRAJ CHAVAN, M.D."
1962824441,NPI-2,MARSHALL MEDICAL CENTER SOUTH,256-571-8913,256-571-8918,38 ROWE DR,,GUNTERSVILLE,AL,359767367,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2014-01-17,2014-10-01,A,KATHY NELSON,CFO,0,
1033215876,NPI-2,"MATTHEW S. DAVIS, M.D. LLC",205-533-6644,205-533-6644,7500 HUGH DANIEL DR STE 250,,HOOVER,AL,352427146,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-09-16,2025-07-30,A,TRICIA COWART,Office Manager,0,
1952483729,NPI-2,"MEDICAL WEST HOSPITAL AUTHORITY, AN AFFILIATE OF UAB HEALTH SYSTEM",205-481-7862,,5000 MEDICAL WEST WAY,CLINIC SERVICES,BESSEMER,AL,350227082,United States,"Clinic/Center, Multi-Specialty",261QM1300X,"Internal Medicine; Surgery; Orthopaedic Surgery; Family Medicine; Internal Medicine, Pulmonary Disease; Nurse Practitioner; Obstetrics & Gynecology; Internal Medicine, Gastroenterology; Internal Medicine, Infectious Disease; Clinic/Center, Multi-Specialty",2006-10-20,2025-09-05,A,BRANDON SLOCUM,CFO,0,
1689769895,NPI-2,MILLENNIUM HEALTH CLINIC,256-835-6430,256-835-6409,1713 HAMRIC DR E,,OXFORD,AL,362032015,United States,Orthopaedic Surgery,207X00000X,"Internal Medicine; Preventive Medicine, Occupational Medicine; Orthopaedic Surgery",2006-10-04,2008-05-02,A,ROBIN COLE,Vice-President,0,
1366522856,NPI-2,MOUNTAIN LAKE ORTHOPEDICS,256-736-5505,256-736-5551,1912 CHEROKEE AVE SW,SUITE 3200,CULLMAN,AL,350555595,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-10-17,2020-08-22,A,JOHN SONGER,President,0,
1700551462,NPI-2,NORTH ALABAMA BONE & JOINT CLINIC P C,256-718-3200,256-246-3297,104 PHYSICIANS DR STE B,,MUSCLE SHOALS,AL,356612100,United States,Orthopaedic Surgery,207X00000X,Physical Medicine & Rehabilitation; Orthopaedic Surgery,2021-08-13,2021-10-04,A,JOHN WILLIAMS,CEO,0,
1043397763,NPI-2,NORTH ALABAMA BONE & JOINT CLINIC P C,256-718-3200,256-246-3227,1751 VETERANS DR STE 300,,FLORENCE,AL,35630,United States,Orthopaedic Surgery,207X00000X,Physical Medicine & Rehabilitation; Occupational Therapist; Orthopaedic Surgery,2006-11-01,2023-03-31,A,JOHN YOUNG,Director Partner,1,"JEFFREY GOODMAN, MD"
1699785790,NPI-2,NORTHEAST ORTHOPEDIC CLINIC PC,256-547-7417,256-547-7414,507 S 4TH ST,,GADSDEN,AL,359015216,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-08-09,2020-08-22,A,JIM CORNUTT,Administrator,1,"GEORGE DOUTHIT, MD"
1598227464,NPI-2,"OAL CARE OF AL II, LLC",615-386-0064,,202B GOVERNMENT ST,,MOBILE,AL,366022614,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2019-04-01,2022-01-12,A,JOHN HANNON,"SVP, Marketing and Communications",0,
1720540693,NPI-2,"OAL CARE OF AL, LLC",615-386-0064,,202B GOVERNMENT ST,,MOBILE,AL,366022614,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2019-04-01,2024-09-27,A,JOHN HANNON,CEO,0,
1871713032,NPI-2,OBRIEN ORTHOPEDIC PC,256-757-2550,256-757-5552,6490 HIGHWAY 72,,ATHENS,AL,35645,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2007-04-27,2020-08-22,A,JAMES OBRIEN,PRESIDENT,0,
1245530955,NPI-2,"ORTHOEAST, PC",205-838-4747,205-838-4510,52 MEDICAL PARK DR E,SUITE 220,BIRMINGHAM,AL,352353430,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-10-27,2015-07-01,A,DONALD SLAPPEY,Physicians,0,
1346755881,NPI-2,ORTHOFAST,205-453-7550,205-719-8889,104 CHELSEA POINT DR,,CHELSEA,AL,350434100,United States,"Clinic/Center, Urgent Care",261QU0200X,"Orthopaedic Surgery; Orthopaedic Surgery, Sports Medicine; Clinic/Center, Urgent Care",2017-12-06,2019-08-21,A,MATTHEW LEMAK,CEO,0,
1528084787,NPI-2,"ORTHOPAEDIC AND SPORTS MEDICINE OF MOBILE, PC",251-639-7283,251-639-7460,6701 AIRPORT BLVD,D146,MOBILE,AL,366086705,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2006-07-14,2020-08-22,A,WENDY STUCKEY,Billing Manager,1,"WILLIAM BOSE, MD"
1831133586,NPI-2,ORTHOPAEDIC SPECIALISTS OF ALABAMA PC,205-838-3090,205-838-6783,48 MEDICAL PARK EAST DR,STE 255,BIRMINGHAM,AL,35235,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-06-15,2010-11-03,A,KENNETH SORRELL,CEO,1,"TIMOTHY COOL, MD"
1275843492,NPI-2,"ORTHOPAEDIC SPECIALISTS OF ALABAMA, PC",256-362-1009,,205 MEDICAL OFFICE PARK,,TALLADEGA,AL,351602213,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-10-21,2010-12-10,A,JENNIFER FREED,Credentialing,0,
1336459528,NPI-2,"ORTHOPAEDIC SPECIALISTS OF ALABAMA, PC",205-781-1950,205-787-0057,801 PRINCETON DR.,STE. 710,BIRMINGHAM,AL,352111309,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-10-21,2010-12-10,A,JENNIFER FREED,Credentialing,0,
1720398944,NPI-2,"ORTHOPAEDIC SPECIALISTS OF ALABAMA, PC",205-424-1160,205-424-9245,975 9TH AVE. SW,STE. 300,BESSEMER,AL,350227837,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-10-21,2010-12-10,A,JENNIFER FREED,Credentialing,0,
1285944405,NPI-2,"ORTHOPAEDIC SPECIALISTS OF ALABAMA, PC",205-939-0047,205-939-0418,833 ST. VINCENT'S DR.,STE. 403,BIRMINGHAM,AL,352051614,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-10-21,2010-12-10,A,JENNIFER FREED,Credentialing,0,
1013227222,NPI-2,"ORTHOPAEDIC SPECIALISTS OF ALABAMA, PC",205-591-2516,205-591-2522,720 MONTCLAIR RD.,STE. 200,BIRMINGHAM,AL,352131964,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-10-21,2010-12-10,A,JENNIFER FREED,Credentialing,0,
1780994905,NPI-2,"ORTHOPAEDIC SPECIALISTS OF ALABAMA, PC",256-249-2249,256-249-8440,209 W. SPRING ST.,STE. 301,SYLACAUGA,AL,351502976,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-10-21,2010-12-10,A,JENNIFER FREED,Credentialing,0,
1093025215,NPI-2,"ORTHOPAEDIC SPECIALISTS OF ALABAMA, PC",205-621-3778,205-621-4835,1022 1ST ST. NORTH,STE. 220,ALABASTER,AL,350078706,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-10-21,2010-12-10,A,JENNIFER FREED,Credentialing,0,
1104094465,NPI-2,ORTHOPAEDICS OF SOUTH ALABAMA,334-427-1022,334-427-1023,300 MEDICAL AVE,SUITE 1,ANDALUSIA,AL,364201204,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2008-02-20,2008-02-20,A,LANDON ANDESON,Physician,1,"LANDON ANDERSON, MD"
1891718151,NPI-2,ORTHOPEDIC & SPORTSMEDICINE SPECIALISTS OF CULLMAN PC,256-739-4030,256-739-5743,1938 AL HIGHWAY 157,SUITE 101,CULLMAN,AL,350580609,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery; Podiatrist; Podiatrist; Internal Medicine, Sports Medicine; Orthopaedic Surgery",2006-07-26,2015-04-24,A,VINCENT BERGQUIST,President,2,"VINCENT BERGQUIST, MD; ERIC GOODRICH, DO"
1639237936,NPI-2,"ORTHOPEDIC GROUP OF BIRMINGHAM,P.C.",205-939-0610,205-930-9134,1400 SOUTH 19TH STREET,,BIRMINGHAM,AL,35205,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Trauma; Orthopaedic Surgery",2006-12-05,2008-04-07,A,MARK ELKUS,PHYSICIAN,1,"MARK ELKUS, M.D."
1245338938,NPI-2,ORTHOPEDIC SURGEONS,205-939-1600,205-939-0622,2151 HIGHLAND AVE S,STE.300,BIRMINGHAM,AL,352054079,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-09-20,2020-08-22,A,DANIEL MICHAEL,owner,0,
1952577892,NPI-2,"ORTHOPEDIC SURGERY SPECIALISTS, INC.",256-233-2332,256-216-3579,15243 GREENFIELD DR,SUITE A,ATHENS,AL,356132899,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2008-04-30,2012-01-17,A,JOSEPH BOYETT,CEO,0,
1992962104,NPI-2,ORTHOPEDICS FOR KIDS PC,205-933-8588,205-933-7203,2660 10TH AVE S,SUITE 107,BIRMINGHAM,AL,352051605,United States,"Orthopaedic Surgery, Pediatric Orthopaedic Surgery",207XP3100X,"Orthopaedic Surgery, Pediatric Orthopaedic Surgery",2008-05-16,2010-10-11,A,SHARON MAYBERRY,Partner,0,
1124886270,NPI-2,"ORTHOSPORTS 1ST, PC",205-946-5741,205-946-5742,5006 PINNACLE SQ STE 106,,BIRMINGHAM,AL,352353166,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2024-03-12,2024-03-12,A,MARK COVIN,Controller,0,
1063155901,NPI-2,ORTHOSPORTS ASSOCIATES,205-939-3090,,5850 VALLEY RD,,BIRMINGHAM,AL,352358682,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2022-04-19,2022-04-19,A,LORI SILLS,OM,0,
1821941220,NPI-2,ORTHOSPORTS ASSOCIATES,205-781-1950,,801 PRINCETON AVE SW,"POB 1, SUITE 710",BIRMINGHAM,AL,352111310,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2026-02-17,2026-02-17,A,DAVID BUGGAY,President,1,"JOHN FEATHERINGILL, MD"
1407522774,NPI-2,ORTHOSPORTS ASSOCIATES,205-838-4747,,124 S ANNISTON AVE,,SYLACAUGA,AL,351502904,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2021-08-18,2021-08-18,A,LORI SILLS,OM,0,
1700519600,NPI-2,ORTHOSPORTS ASSOCIATES LLC,205-838-3090,205-838-3043,5850 VALLEY RD STE 110,,BIRMINGHAM,AL,352358683,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2022-07-07,2022-09-27,A,LORI SILLS,om,1,MICHAEL CLARK
1447905112,NPI-2,ORTHOSPORTS ASSOCIATES LLC,205-781-1950,,5295 PRESERVE PKWY STE 250,,HOOVER,AL,352444702,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2022-02-21,2022-02-21,A,LORI SILLS,manager,0,
1114226438,NPI-2,ORTHOSPORTS ASSOCIATES LLC,205-939-0447,205-939-0418,833 SAINT VINCENTS DR,"BLDG. 3, SUITE 403",BIRMINGHAM,AL,352051606,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2011-03-25,2012-08-01,A,SHANE BUGGAY,President,1,"FRANCISCO CAYCEDO, md"
1851665095,NPI-2,ORTHOSPORTS ASSOCIATES LLC,205-838-3090,,16233 HIGHWAY 280,SUITE G,CHELSEA,AL,350438355,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2012-03-06,2012-04-13,A,SHANE BUGGAY,President,0,
1073248290,NPI-2,ORTHOSPORTS ASSOCIATES LLC,205-781-1950,,5295 PRESERVE PKWY,,HOOVER,AL,352444701,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2022-07-21,2022-07-21,A,LORI SILLS,om,0,
1336507599,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-3090,,5336 STADIUM TRACE PKWY,SUITE 114,HOOVER,AL,352444580,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2016-02-03,2016-02-03,A,DAVID BUGGAY,President,0,
1750967386,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-4747,,70 PLAZA DR,,PELL CITY,AL,351259314,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2021-03-23,2021-03-23,A,LORI SILLS,om,0,
1659972743,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-3090,,52 MEDICAL PLAZA DRIVE,SUITE 220,BIRMINGHAM,AL,35235,United States,Orthopaedic Surgery,207X00000X,Durable Medical Equipment & Medical Supplies; Orthopaedic Surgery,2020-11-04,2020-11-04,A,LORI SILLS,office manager,0,
1053954941,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",256-362-1009,,41 EMINENCE WAY,,PELL CITY,AL,35128,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2019-10-23,2019-10-23,A,LORI SILLS,office manager,0,
1194013045,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-424-1160,,975 9TH AVE SW,SUITE 300,BESSEMER,AL,350227837,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2011-07-13,2012-01-13,A,SHANE BUGGAY,President,2,"RYAN CORDRY, D.O.; JOHN CURTIS, MD"
1053917344,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-4747,,52 MEDICAL PARK DR E,STE 220,BIRMINGHAM,AL,352353430,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2020-12-10,2021-04-16,A,LORI SILLS,office manager,0,
1033555206,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-418-1260,,2217 DECATUR HWY,,GARDENDALE,AL,350712301,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2013-05-15,2013-05-15,A,DAVID BUGGAY,President,0,
1902264161,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-3090,,7067 VERTERANS PARKWAY,200,PELL CITY,AL,351259368,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2016-02-03,2016-02-03,A,DAVID BUGGAY,President,0,
1114483591,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-418-1260,,430 FIELDSTOWN RD STE 104,,GARDENDALE,AL,350712485,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2019-02-11,2019-03-04,A,LORI SILLS,Office manager,0,
1639467582,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-781-1950,,801 PRINCETON AVE SW,POB I; SUITE 710,BIRMINGHAM,AL,352111310,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2011-07-13,2012-11-26,A,DAVID BUGGAY,President,1,"JOHN FEATHERINGILL, MD"
1689192080,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-939-0447,,70 PLAZA DR,,PELL CITY,AL,351259314,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2017-09-06,2017-09-06,A,DAVID BUGGAY,president,0,
1710520192,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-3090,,7191 CAHABA VALLEY RD STE 200B,,BIRMINGHAM,AL,352426443,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2019-10-18,2019-10-18,A,LORI SILLS,office manager,0,
1306439880,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-4747,,7063 VETERANS PKWY,,PELL CITY,AL,351255114,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2021-02-16,2021-02-16,A,LORI SILLS,om,0,
1265803290,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-939-0447,,7191 CAHABA VALLEY RD,SUITE 100B,BIRMINGHAM,AL,352426402,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2015-10-16,2019-12-27,A,DAVID BUGGAY,President,0,
1295193456,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-3090,,2010 PATTON CHAPEL RD,SUITE 100,HOOVER,AL,352165782,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2016-02-03,2016-02-03,A,DAVID BUGGAY,President,0,
1235788373,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-3090,,34011 US HIGHWAY 280,,CHILDERSBURG,AL,350442128,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2019-09-11,2019-09-11,A,LORI SILLS,office manager,0,
1396263976,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-939-0447,,2709 LEGENDS PKWY,,PRATTVILLE,AL,360667755,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2017-09-05,2017-09-05,A,DAVID BUGGAY,president,0,
1437678463,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-939-0447,205-939-0418,2030 LAY DAM RD,,CLANTON,AL,350458344,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2017-09-11,2017-09-11,A,DAVID BUGGAY,President,0,
1437740008,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-838-4747,,150 GILBREATH DR,,ONEONTA,AL,351212827,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2021-01-27,2021-01-27,A,LORI SILLS,Office manager,0,
1114215068,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-939-0447,,833 SAINT VINCENTS DR,SUITE 403,BIRMINGHAM,AL,352051606,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2011-07-13,2011-07-13,A,VICTORIA MASEAR,President,1,"FRANCISCO CAYCEDO, md"
1588942767,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",256-362-1009,,205 MEDICAL OFFICE PARK,,TALLADEGA,AL,351602213,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2011-07-22,2011-07-22,A,VICTORIA MASEAR,President,0,
1962790816,NPI-2,"ORTHOSPORTS ASSOCIATES, LLC",205-249-2249,,209 W SPRING ST,SUITE 301,SYLACAUGA,AL,351502973,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2011-07-13,2011-07-13,A,VICTORIA MASEAR,President,0,
1659715803,NPI-2,"ORTHOSPORTS ATHENS, LLC",205-485-7248,205-485-7249,42030 HIGHWAY 195,SUITE A,HALEYVILLE,AL,355657054,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2013-04-18,2013-04-18,A,JOSEPH BOYETT,Member/Owner,0,
1326844689,NPI-2,ORTHOSPORTS1ST GA,470-790-0725,470-754-0882,4300 BELLS FERRY RD NW,,KENNESAW,GA,301441304,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2025-02-19,2025-03-21,A,BRYAN WIMBISH,CCO,0,
1730701673,NPI-2,ORTHOSPORTS1ST PC,205-352-2911,205-352-2910,1031 BROCKS GAP PKWY STE 185,,HOOVER,AL,352444078,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2020-05-14,2025-10-16,A,MARK COVIN,Controller,0,
1184438855,NPI-2,ORTHOSPORTS1ST PC,256-289-8470,256-993-3096,5510 PROMENADE POINT PKWY NW # 160,,MADISON,AL,357586702,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2025-02-04,2025-04-18,A,MARK COVIN,Administrator,0,
1467657957,NPI-2,"PALMER ORTHOPAEDIC & SPORTS MEDICINE, PC",256-997-9777,256-997-9768,315 MEDICAL CENTER DR. SW,,FORT PAYNE,AL,35968,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery; Orthopaedic Surgery,2007-06-15,2011-03-03,A,CHRISTOPHER PALMER,Owner/Physician,0,
1639710882,NPI-2,"PETERSEN NEUROSPINE, PLLC",251-607-6117,251-219-0746,6701 AIRPORT BLVD,BUILDING D SUITE 100,MOBILE,AL,366086765,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2019-09-30,2022-08-04,A,BENDT PETERSEN,Physician,1,"WILLIAM BOSE, MD"
1790095610,NPI-2,"POWELL ORTHOPEDICS & SPORTS MEDICINE, P.C.",205-877-9191,,2020 CANYON RD STE 200,,VESTAVIA HILLS,AL,352161959,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2010-10-13,2019-04-18,A,THOMAS POWELL,President,1,"WESTON GENTRY, MD"
1144474388,NPI-2,"PREMIER ORTHOPAEDICS AND SPORTS MEDICINE, LLC",256-574-2663,256-574-2664,380 WOODS COVE RD,SUITE A,SCOTTSBORO,AL,357682428,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2008-11-14,2026-01-16,A,MASOUD HAMIDIAN,Member,0,
1689627572,NPI-2,"PREMIER ORTHOPEDIC SURGERY, INC.",256-571-8445,,7938 AL HWY 69,SUITE 100,GUNTERSVILLE,AL,35976,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-05-19,2017-02-23,A,MATTHEW SMITH,President,0,
